seed,scenario,policy,sku,placed_day,arrival_day,expiry_day,received_kg
0,base,all_logged,SPECIAL-D,92,93,97,8
0,base,all_logged,SPECIAL-D,93,94,98,5
0,base,all_logged,SPECIAL-D,95,96,100,15
0,base,all_logged,SPECIAL-D,94,97,101,12
0,base,all_logged,SPECIAL-D,96,97,101,4
0,base,all_logged,SPECIAL-D,97,98,102,7
0,base,all_logged,SPECIAL-D,98,99,103,13
0,base,all_logged,SPECIAL-D,100,101,105,8
0,base,all_logged,SPECIAL-D,99,102,106,5
0,base,all_logged,SPECIAL-D,101,102,106,11
0,base,all_logged,SPECIAL-D,102,103,107,8
0,base,all_logged,SPECIAL-D,103,104,108,14
0,base,all_logged,SPECIAL-D,104,105,109,13
0,base,all_logged,SPECIAL-D,105,106,110,8
0,base,all_logged,SPECIAL-D,106,107,111,5
0,base,all_logged,SPECIAL-D,107,108,112,13
0,base,all_logged,SPECIAL-D,108,109,113,10
0,base,all_logged,SPECIAL-D,109,110,114,10
0,base,all_logged,SPECIAL-D,111,112,116,4
0,base,all_logged,SPECIAL-D,110,113,117,20
0,base,all_logged,SPECIAL-D,113,114,118,4
0,base,all_logged,SPECIAL-D,112,115,119,17
0,base,all_logged,SPECIAL-D,114,117,121,7
0,base,all_logged,SPECIAL-D,116,117,121,9
0,base,all_logged,SPECIAL-D,115,118,122,6
0,base,all_logged,SPECIAL-D,117,118,122,6
0,base,all_logged,SPECIAL-D,118,119,123,7
0,base,all_logged,SPECIAL-D,119,120,124,4
0,base,all_logged,SPECIAL-D,120,121,125,15
0,base,all_logged,SPECIAL-D,121,122,126,12
0,base,all_logged,SPECIAL-D,122,123,127,8
0,base,all_logged,SPECIAL-D,123,124,128,9
0,base,all_logged,SPECIAL-D,124,125,129,7
0,base,all_logged,SPECIAL-D,126,127,131,10
0,base,all_logged,SPECIAL-D,125,128,132,10
0,base,all_logged,SPECIAL-D,127,128,132,16
0,base,all_logged,SPECIAL-D,128,129,133,18
0,base,all_logged,SPECIAL-D,129,130,134,11
0,base,all_logged,SPECIAL-D,130,131,135,13
0,base,all_logged,SPECIAL-D,132,133,137,4
0,base,all_logged,SPECIAL-D,131,134,138,16
0,base,all_logged,SPECIAL-D,133,134,138,10
0,base,all_logged,SPECIAL-D,135,136,140,6
0,base,all_logged,SPECIAL-D,134,137,141,11
0,base,all_logged,SPECIAL-D,137,138,142,28
0,base,all_logged,SPECIAL-D,136,139,143,15
0,base,all_logged,SPECIAL-D,138,139,143,13
0,base,all_logged,SPECIAL-D,139,140,144,10
0,base,all_logged,SPECIAL-D,140,141,145,11
0,base,all_logged,SPECIAL-D,141,142,146,10
0,base,all_logged,SPECIAL-D,142,143,147,18
0,base,all_logged,SPECIAL-D,143,144,148,4
0,base,all_logged,SPECIAL-D,145,146,150,12
0,base,all_logged,SPECIAL-D,144,147,151,11
0,base,all_logged,SPECIAL-D,146,147,151,5
0,base,all_logged,SPECIAL-D,147,148,152,20
0,base,all_logged,SPECIAL-D,148,149,153,25
0,base,all_logged,SPECIAL-D,149,150,154,9
0,base,all_logged,SPECIAL-D,150,151,155,5
0,base,all_logged,SPECIAL-D,151,152,156,13
0,base,all_logged,SPECIAL-D,152,153,157,10
0,base,all_logged,SPECIAL-D,153,154,158,17
0,base,all_logged,SPECIAL-D,155,156,160,11
0,base,all_logged,SPECIAL-D,154,157,161,9
0,base,all_logged,SPECIAL-D,156,157,161,4
0,base,all_logged,SPECIAL-D,157,158,162,10
0,base,all_logged,SPECIAL-D,158,159,163,23
0,base,all_logged,SPECIAL-D,159,160,164,12
0,base,all_logged,SPECIAL-D,160,161,165,28
0,base,all_logged,SPECIAL-D,161,162,166,16
0,base,all_logged,SPECIAL-D,162,163,167,6
0,base,all_logged,SPECIAL-D,163,164,168,13
0,base,all_logged,SPECIAL-D,164,165,169,24
0,base,all_logged,SPECIAL-D,165,166,170,7
0,base,all_logged,SPECIAL-D,166,167,171,10
0,base,all_logged,SPECIAL-D,167,168,172,5
0,base,all_logged,SPECIAL-D,168,169,173,18
0,base,all_logged,SPECIAL-D,169,170,174,20
0,base,all_logged,SPECIAL-D,170,171,175,9
0,base,all_logged,SPECIAL-D,171,172,176,9
0,base,all_logged,SPECIAL-D,172,173,177,13
0,base,all_logged,SPECIAL-D,173,174,178,21
0,base,all_logged,SPECIAL-D,174,175,179,8
0,base,all_logged,SPECIAL-D,175,176,180,6
0,base,all_logged,SPECIAL-D,176,177,181,4
0,base,all_logged,SPECIAL-D,177,178,182,17
0,base,all_logged,SPECIAL-D,178,179,183,26
0,base,all_logged,SPECIAL-D,179,180,184,10
0,base,all_logged,SPECIAL-D,180,181,185,10
0,base,all_logged,SPECIAL-D,181,182,186,4
0,base,all_logged,SPECIAL-D,182,183,187,4
0,base,all_logged,SPECIAL-D,183,184,188,32
0,base,all_logged,SPECIAL-D,184,185,189,15
0,base,all_logged,SPECIAL-D,185,186,190,6
0,base,all_logged,SPECIAL-D,186,187,191,14
0,base,all_logged,SPECIAL-D,187,188,192,10
0,base,all_logged,SPECIAL-D,188,189,193,16
0,base,all_logged,SPECIAL-D,189,190,194,5
0,base,all_logged,SPECIAL-D,190,191,195,4
0,base,all_logged,SPECIAL-D,191,192,196,11
0,base,all_logged,SPECIAL-D,193,194,198,10
0,base,all_logged,SPECIAL-D,192,195,199,26
0,base,all_logged,SPECIAL-D,194,195,199,7
0,base,all_logged,SPECIAL-D,195,196,200,6
0,base,all_logged,SPECIAL-D,196,197,201,9
0,base,all_logged,SPECIAL-D,198,199,203,9
0,base,all_logged,SPECIAL-D,197,200,204,8
0,base,all_logged,SPECIAL-D,199,200,204,17
0,base,all_logged,SPECIAL-D,200,201,205,6
0,base,all_logged,SPECIAL-D,202,203,207,3
0,base,all_logged,SPECIAL-D,201,204,208,11
0,base,all_logged,SPECIAL-D,203,204,208,8
0,base,all_logged,SPECIAL-D,204,205,209,25
0,base,all_logged,SPECIAL-D,205,206,210,11
0,base,all_logged,SPECIAL-D,206,207,211,7
0,base,all_logged,SPECIAL-D,207,208,212,16
0,base,all_logged,SPECIAL-D,208,209,213,10
0,base,all_logged,SPECIAL-D,210,211,215,7
0,base,all_logged,SPECIAL-D,209,212,216,8
0,base,all_logged,SPECIAL-D,211,212,216,6
0,base,all_logged,SPECIAL-D,212,213,217,20
0,base,all_logged,SPECIAL-D,214,215,219,10
0,base,all_logged,SPECIAL-D,213,216,220,11
0,base,all_logged,SPECIAL-D,215,216,220,16
0,base,all_logged,SPECIAL-D,217,218,222,30
0,base,all_logged,SPECIAL-D,216,219,223,7
0,base,all_logged,SPECIAL-D,218,219,223,4
0,base,all_logged,SPECIAL-D,219,220,224,9
0,base,all_logged,SPECIAL-D,220,221,225,15
0,base,all_logged,SPECIAL-D,221,222,226,11
0,base,all_logged,SPECIAL-D,222,223,227,13
0,base,all_logged,SPECIAL-D,223,224,228,10
0,base,all_logged,SPECIAL-D,224,225,229,10
0,base,all_logged,SPECIAL-D,225,226,230,8
0,base,all_logged,SPECIAL-D,226,227,231,11
0,base,all_logged,SPECIAL-D,227,228,232,14
0,base,all_logged,SPECIAL-D,228,229,233,17
0,base,all_logged,SPECIAL-D,229,230,234,13
0,base,all_logged,SPECIAL-D,231,232,236,13
0,base,all_logged,SPECIAL-D,230,233,237,8
0,base,all_logged,SPECIAL-D,232,233,237,5
0,base,all_logged,SPECIAL-D,234,235,239,18
0,base,all_logged,SPECIAL-D,233,236,240,12
0,base,all_logged,SPECIAL-D,236,237,241,8
0,base,all_logged,SPECIAL-D,235,238,242,3
0,base,all_logged,SPECIAL-D,237,238,242,7
0,base,all_logged,SPECIAL-D,238,239,243,15
