line_id,order_id,order_date,customer_id,product_id,salesperson_id,quantity,unit_price,discount_pct,gross_sales,net_sales,cogs,gross_profit
L0003854,O001968,2024-08-23,C177,P035,S03,27,287.19,0.0863,7754.13,7085.08,6150.87,934.21
L0003855,O001968,2024-08-23,C177,P057,S03,38,240.19,0.0612,9127.22,8568.82,7901.34,667.48
L0003856,O001969,2024-08-02,C073,P005,S14,19,133.29,0.0917,2532.51,2300.34,2018.37,281.97
L0003857,O001970,2024-08-17,C088,P054,S08,3,115.7,0.0365,347.1,334.43,293.37,41.06
L0003858,O001970,2024-08-17,C088,P022,S08,4,79.63,0.0337,318.52,307.78,232.84,74.94
L0003859,O001971,2024-08-11,C091,P040,S14,28,335.42,0.0522,9391.76,8901.59,6296.36,2605.23
L0003860,O001972,2024-08-13,C073,P054,S15,42,115.7,0.0909,4859.4,4417.89,4107.18,310.71
L0003861,O001973,2024-08-02,C024,P030,S04,47,206.6,0.0615,9710.2,9113.41,7593.79,1519.62
L0003862,O001974,2024-08-23,C144,P007,S12,7,73.98,0.0542,517.86,489.78,403.97,85.81
L0003863,O001974,2024-08-23,C144,P028,S12,22,463.46,0.055,10196.12,9635.33,7739.82,1895.51
L0003864,O001975,2024-08-04,C022,P053,S03,5,165.38,0,826.9,826.9,685.25,141.65
L0003865,O001975,2024-08-04,C022,P054,S03,8,115.7,0.0214,925.6,905.83,782.32,123.51
L0003866,O001976,2024-08-03,C122,P056,S01,4,360.27,0.0189,1441.08,1413.8,1237.8,176.0
L0003867,O001976,2024-08-03,C122,P002,S01,4,111.25,0.0143,445.0,438.63,346.08,92.55
L0003868,O001977,2024-08-15,C039,P024,S03,6,63.13,0.0184,378.78,371.81,277.32,94.49
L0003869,O001978,2024-08-25,C131,P025,S01,10,456.91,0.0246,4569.1,4456.55,3580.0,876.55
L0003870,O001979,2024-08-16,C086,P044,S03,8,848.28,0.0691,6786.24,6317.08,4335.44,1981.64
L0003871,O001980,2024-08-30,C109,P039,S13,8,790.18,0.0373,6321.44,6085.62,4076.96,2008.66
L0003872,O001980,2024-08-30,C109,P056,S13,2,360.27,0.0438,720.54,689.01,618.9,70.11
L0003873,O001981,2024-08-14,C152,P015,S03,3,160.17,0.0247,480.51,468.64,336.18,132.46
L0003874,O001981,2024-08-14,C152,P017,S03,1,119.71,0.0207,119.71,117.23,79.33,37.9
L0003875,O001981,2024-08-14,C152,P021,S03,5,141.59,0.0319,707.95,685.33,534.8,150.53
L0003876,O001982,2024-08-26,C140,P059,S02,2,175.5,0.0305,351.0,340.3,290.94,49.36
L0003877,O001982,2024-08-26,C140,P001,S02,10,165.91,0.0234,1659.1,1620.25,1323.1,297.15
L0003878,O001982,2024-08-26,C140,P035,S02,5,287.19,0.0179,1435.95,1410.21,1139.05,271.16
L0003879,O001983,2024-08-15,C030,P033,S01,3,566.71,0.0109,1700.13,1681.61,1262.19,419.42
L0003880,O001983,2024-08-15,C030,P019,S01,6,157.82,0.0267,946.92,921.62,661.08,260.54
L0003881,O001983,2024-08-15,C030,P009,S01,8,103.07,0.0222,824.56,806.24,611.04,195.2
L0003882,O001984,2024-08-07,C174,P043,S08,16,429.58,0.0745,6873.28,6360.95,4630.4,1730.55
L0003883,O001985,2024-08-22,C115,P040,S13,34,335.42,0.0635,11404.28,10680.24,7645.58,3034.66
L0003884,O001986,2024-08-23,C157,P026,S02,15,316.2,0.0668,4743.0,4425.96,3789.9,636.06
L0003885,O001987,2024-08-10,C011,P016,S05,19,154.93,0.0939,2943.67,2667.39,2022.36,645.03
L0003886,O001987,2024-08-10,C011,P013,S05,44,174.44,0.0771,7675.36,7083.76,5574.8,1508.96
L0003887,O001988,2024-08-23,C094,P040,S12,24,335.42,0.0656,8050.08,7521.63,5396.88,2124.75
L0003888,O001988,2024-08-23,C094,P013,S12,24,174.44,0.0818,4186.56,3844.24,3040.8,803.44
L0003889,O001988,2024-08-23,C094,P045,S12,10,213.64,0.0612,2136.4,2005.55,1483.4,522.15
L0003890,O001989,2024-08-30,C085,P007,S04,15,73.98,0.0704,1109.7,1031.54,865.65,165.89
L0003891,O001989,2024-08-30,C085,P003,S04,24,180.47,0.0659,4331.28,4045.76,3171.84,873.92
L0003892,O001989,2024-08-30,C085,P005,S04,17,133.29,0.0877,2265.93,2067.16,1805.91,261.25
L0003893,O001990,2024-08-15,C087,P059,S09,4,175.5,0.0168,702.0,690.19,581.88,108.31
L0003894,O001990,2024-08-15,C087,P055,S09,5,225.19,0.025,1125.95,1097.82,904.9,192.92
L0003895,O001990,2024-08-15,C087,P014,S09,4,62.06,0.0122,248.24,245.21,186.28,58.93
L0003896,O001991,2024-08-27,C065,P058,S11,12,372.04,0.0339,4464.48,4312.99,3617.88,695.11
L0003897,O001992,2024-08-10,C174,P002,S08,17,111.25,0.0581,1891.25,1781.4,1470.84,310.56
L0003898,O001992,2024-08-10,C174,P057,S08,10,240.19,0.0545,2401.9,2271.04,2079.3,191.74
L0003899,O001992,2024-08-10,C174,P014,S08,13,62.06,0.0628,806.78,756.11,605.41,150.7
L0003900,O001993,2024-08-29,C043,P009,S03,20,103.07,0.0701,2061.4,1916.97,1527.6,389.37
L0003901,O001993,2024-08-29,C043,P019,S03,13,157.82,0.042,2051.66,1965.42,1432.34,533.08
L0003902,O001994,2024-08-10,C171,P002,S03,4,111.25,0.0274,445.0,432.8,346.08,86.72
L0003903,O001995,2024-08-18,C087,P010,S09,5,191.41,0.0328,957.05,925.7,765.0,160.7
L0003904,O001996,2024-08-02,C166,P016,S03,20,154.93,0.0727,3098.6,2873.29,2128.8,744.49
L0003905,O001996,2024-08-02,C166,P021,S03,13,141.59,0.077,1840.67,1698.89,1390.48,308.41
L0003906,O001996,2024-08-02,C166,P058,S03,31,372.04,0.0495,11533.24,10962.26,9346.19,1616.07
L0003907,O001997,2024-08-02,C015,P034,S12,6,241.4,0.0112,1448.4,1432.12,1183.02,249.1
L0003908,O001997,2024-08-02,C015,P053,S12,15,165.38,0.0202,2480.7,2430.5,2055.75,374.75
L0003909,O001998,2024-08-10,C137,P042,S08,30,559.21,0.0624,16776.3,15729.66,9936.0,5793.66
L0003910,O001999,2024-08-20,C047,P015,S12,4,160.17,0.0563,640.68,604.61,448.24,156.37
L0003911,O001999,2024-08-20,C047,P004,S12,3,203.83,0.026,611.49,595.57,483.87,111.7
L0003912,O002000,2024-08-26,C022,P044,S01,11,848.28,0.0138,9331.08,9202.56,5961.23,3241.33
L0003913,O002000,2024-08-26,C022,P041,S01,9,542.96,0.0489,4886.64,4647.62,3266.55,1381.07
L0003914,O002000,2024-08-26,C022,P028,S01,10,463.46,0.024,4634.6,4523.26,3518.1,1005.16
L0003915,O002000,2024-08-26,C022,P034,S01,5,241.4,0.0115,1207.0,1193.06,985.85,207.21
L0003916,O002001,2024-08-05,C025,P009,S06,21,103.07,0.0696,2164.47,2013.89,1603.98,409.91
L0003917,O002001,2024-08-05,C025,P043,S06,10,429.58,0.0529,4295.8,4068.61,2894.0,1174.61
L0003918,O002001,2024-08-05,C025,P028,S06,15,463.46,0.0488,6951.9,6612.39,5277.15,1335.24
L0003919,O002002,2024-08-04,C131,P056,S02,6,360.27,0.0481,2161.62,2057.62,1856.7,200.92
L0003920,O002002,2024-08-04,C131,P058,S02,21,372.04,0.0372,7812.84,7522.12,6331.29,1190.83
L0003921,O002003,2024-08-17,C171,P006,S03,8,102.8,0.0278,822.4,799.55,616.32,183.23
L0003922,O002004,2024-08-15,C103,P012,S01,5,121.04,0.0081,605.2,600.31,474.75,125.56
L0003923,O002004,2024-08-15,C103,P028,S01,10,463.46,0.0084,4634.6,4595.55,3518.1,1077.45
L0003924,O002005,2024-08-15,C165,P026,S02,42,316.2,0.0672,13280.4,12387.73,10611.72,1776.01
L0003925,O002006,2024-08-06,C141,P038,S04,10,608.81,0.0333,6088.1,5885.16,3972.6,1912.56
L0003926,O002006,2024-08-06,C141,P016,S04,7,154.93,0.0316,1084.51,1050.28,745.08,305.2
L0003927,O002007,2024-08-05,C112,P054,S11,42,115.7,0.0749,4859.4,4495.6,4107.18,388.42
L0003928,O002007,2024-08-05,C112,P032,S11,15,415.18,0.0723,6227.7,5777.29,4680.3,1096.99
L0003929,O002007,2024-08-05,C112,P025,S11,18,456.91,0.0767,8224.38,7593.38,6444.0,1149.38
L0003930,O002007,2024-08-05,C112,P019,S11,48,157.82,0.0792,7575.36,6975.14,5288.64,1686.5
L0003931,O002008,2024-08-31,C091,P006,S15,26,102.8,0.0613,2672.8,2509.06,2003.04,506.02
L0003932,O002009,2024-08-10,C135,P056,S11,44,360.27,0.0565,15851.88,14956.05,13615.8,1340.25
L0003933,O002010,2024-08-01,C155,P039,S06,4,790.18,0.0496,3160.72,3004.0,2038.48,965.52
L0003934,O002011,2024-08-29,C126,P004,S09,4,203.83,0.02,815.32,798.98,645.16,153.82
L0003935,O002011,2024-08-29,C126,P041,S09,2,542.96,0.0381,1085.92,1044.5,725.9,318.6
L0003936,O002012,2024-08-27,C161,P011,S01,8,190.87,0.0306,1526.96,1480.28,1114.96,365.32
L0003937,O002012,2024-08-27,C161,P037,S01,4,763.46,0.0261,3053.84,2974.09,2022.36,951.73
L0003938,O002013,2024-08-20,C054,P002,S01,37,111.25,0.0827,4116.25,3775.89,3201.24,574.65
L0003939,O002013,2024-08-20,C054,P025,S01,58,456.91,0.0668,26500.78,24731.81,20764.0,3967.81
L0003940,O002014,2024-08-26,C147,P031,S09,39,644.45,0.0793,25133.55,23140.39,19000.8,4139.59
L0003941,O002015,2024-08-26,C177,P049,S01,14,398.76,0.0439,5582.64,5337.69,4676.42,661.27
L0003942,O002015,2024-08-26,C177,P018,S01,9,99.21,0.0501,892.89,848.12,629.28,218.84
L0003943,O002015,2024-08-26,C177,P020,S01,19,162.02,0.0695,3078.38,2864.49,2161.82,702.67
L0003944,O002016,2024-08-09,C096,P047,S01,13,704.46,0.0917,9157.98,8318.18,5946.59,2371.59
L0003945,O002017,2024-08-14,C141,P056,S05,6,360.27,0.0349,2161.62,2086.11,1856.7,229.41
L0003946,O002018,2024-08-26,C076,P060,S04,11,274.87,0.0148,3023.57,2978.94,2623.72,355.22
L0003947,O002018,2024-08-26,C076,P023,S04,8,60.37,0.0474,482.96,460.08,355.84,104.24
L0003948,O002019,2024-08-17,C081,P056,S01,30,360.27,0.072,10808.1,10030.16,9283.5,746.66
L0003949,O002020,2024-08-12,C135,P033,S11,40,566.71,0.0885,22668.4,20663.05,16829.2,3833.85
L0003950,O002021,2024-08-14,C157,P054,S03,21,115.7,0.0859,2429.7,2220.88,2053.59,167.29
L0003951,O002022,2024-08-28,C111,P003,S05,64,180.47,0.0732,11550.08,10704.27,8458.24,2246.03
L0003952,O002022,2024-08-28,C111,P023,S05,17,60.37,0.0788,1026.29,945.4,756.16,189.24
L0003953,O002022,2024-08-28,C111,P002,S05,21,111.25,0.0883,2336.25,2130.05,1816.92,313.13
L0003954,O002023,2024-08-09,C045,P045,S04,14,213.64,0.0757,2990.96,2764.59,2076.76,687.83
L0003955,O002023,2024-08-09,C045,P030,S04,23,206.6,0.0853,4751.8,4346.6,3716.11,630.49
L0003956,O002024,2024-08-21,C089,P060,S14,9,274.87,0.0632,2473.83,2317.53,2146.68,170.85
L0003957,O002025,2024-08-11,C144,P003,S13,19,180.47,0.0383,3428.93,3297.44,2511.04,786.4
L0003958,O002026,2024-08-11,C006,P007,S06,3,73.98,0.0274,221.94,215.87,173.13,42.74
L0003959,O002026,2024-08-11,C006,P020,S06,8,162.02,0.0375,1296.16,1247.56,910.24,337.32
L0003960,O002026,2024-08-11,C006,P014,S06,9,62.06,0.0169,558.54,549.11,419.13,129.98
L0003961,O002026,2024-08-11,C006,P022,S06,6,79.63,0.0403,477.78,458.51,349.26,109.25
L0003962,O002027,2024-08-03,C026,P043,S01,3,429.58,0.0257,1288.74,1255.67,868.2,387.47
L0003963,O002028,2024-08-28,C043,P057,S02,11,240.19,0.0232,2642.09,2580.81,2287.23,293.58
L0003964,O002029,2024-08-13,C047,P004,S13,4,203.83,0.0277,815.32,792.73,645.16,147.57
L0003965,O002030,2024-08-17,C050,P022,S09,9,79.63,0.0264,716.67,697.78,523.89,173.89
L0003966,O002031,2024-08-26,C155,P021,S06,6,141.59,0.0021,849.54,847.75,641.76,205.99
L0003967,O002031,2024-08-26,C155,P007,S06,2,73.98,0.0375,147.96,142.41,115.42,26.99
L0003968,O002032,2024-08-02,C107,P035,S01,3,287.19,0.038,861.57,828.86,683.43,145.43
L0003969,O002032,2024-08-02,C107,P055,S01,4,225.19,0.0441,900.76,861.06,723.92,137.14
L0003970,O002033,2024-08-28,C023,P024,S05,3,63.13,0.038,189.39,182.18,138.66,43.52
L0003971,O002033,2024-08-28,C023,P028,S05,8,463.46,0.0122,3707.68,3662.48,2814.48,848.0
L0003972,O002033,2024-08-28,C023,P047,S05,6,704.46,0.0316,4226.76,4093.21,2744.58,1348.63
L0003973,O002034,2024-08-26,C168,P001,S09,4,165.91,0.0305,663.64,643.42,529.24,114.18
L0003974,O002034,2024-08-26,C168,P038,S09,5,608.81,0.0328,3044.05,2944.11,1986.3,957.81
L0003975,O002035,2024-08-26,C061,P028,S09,10,463.46,0.037,4634.6,4463.06,3518.1,944.96
L0003976,O002035,2024-08-26,C061,P048,S09,13,194.47,0.0595,2528.11,2377.58,1653.86,723.72
L0003977,O002035,2024-08-26,C061,P032,S09,15,415.18,0.048,6227.7,5928.5,4680.3,1248.2
L0003978,O002035,2024-08-26,C061,P004,S09,4,203.83,0.0664,815.32,761.15,645.16,115.99
L0003979,O002036,2024-08-27,C136,P023,S12,14,60.37,0.075,845.18,781.76,622.72,159.04
L0003980,O002037,2024-08-08,C103,P055,S02,8,225.19,0.038,1801.52,1733.08,1447.84,285.24
L0003981,O002038,2024-08-26,C061,P009,S08,10,103.07,0.0324,1030.7,997.26,763.8,233.46
L0003982,O002039,2024-08-20,C157,P022,S01,14,79.63,0.0698,1114.82,1036.97,814.94,222.03
L0003983,O002040,2024-08-29,C022,P013,S03,1,174.44,0.0279,174.44,169.58,126.7,42.88
L0003984,O002040,2024-08-29,C022,P042,S03,6,559.21,0.0267,3355.26,3265.69,1987.2,1278.49
L0003985,O002040,2024-08-29,C022,P020,S03,12,162.02,0.0376,1944.24,1871.05,1365.36,505.69
L0003986,O002041,2024-08-11,C005,P038,S02,2,608.81,0.0367,1217.62,1172.96,794.52,378.44
L0003987,O002042,2024-08-15,C155,P051,S06,3,83.67,0.0447,251.01,239.79,206.43,33.36
L0003988,O002042,2024-08-15,C155,P022,S06,4,79.63,0.0432,318.52,304.77,232.84,71.93
L0003989,O002043,2024-08-02,C129,P040,S07,6,335.42,0.0421,2012.52,1927.87,1349.22,578.65
L0003990,O002044,2024-08-15,C056,P031,S15,34,644.45,0.0626,21911.3,20539.94,16564.8,3975.14
L0003991,O002044,2024-08-15,C056,P008,S15,29,167.48,0.0621,4856.92,4555.41,3620.94,934.47
L0003992,O002045,2024-08-10,C089,P013,S14,11,174.44,0.066,1918.84,1792.14,1393.7,398.44
L0003993,O002046,2024-08-02,C003,P050,S01,18,390.75,0.0297,7033.5,6824.3,5705.1,1119.2
L0003994,O002047,2024-08-18,C157,P048,S01,15,194.47,0.063,2917.05,2733.27,1908.3,824.97
L0003995,O002047,2024-08-18,C157,P020,S01,20,162.02,0.0535,3240.4,3067.14,2275.6,791.54
L0003996,O002047,2024-08-18,C157,P041,S01,7,542.96,0.0685,3800.72,3540.22,2540.65,999.57
L0003997,O002048,2024-08-09,C003,P051,S03,9,83.67,0.0407,753.03,722.4,619.29,103.11
L0003998,O002048,2024-08-09,C003,P014,S03,12,62.06,0.0359,744.72,717.99,558.84,159.15
L0003999,O002048,2024-08-09,C003,P018,S03,7,99.21,0.0389,694.47,667.44,489.44,178.0
L0004000,O002049,2024-08-06,C019,P021,S01,4,141.59,0.023,566.36,553.31,427.84,125.47
L0004001,O002049,2024-08-06,C019,P007,S01,3,73.98,0.0282,221.94,215.67,173.13,42.54
L0004002,O002049,2024-08-06,C019,P016,S01,6,154.93,0.0294,929.58,902.25,638.64,263.61
L0004003,O002050,2024-08-12,C061,P036,S08,22,231.82,0.0628,5100.04,4779.97,3701.06,1078.91
L0004004,O002051,2024-08-13,C134,P041,S08,11,542.96,0.0543,5972.56,5648.24,3992.45,1655.79
L0004005,O002051,2024-08-13,C134,P027,S08,13,261.5,0.0376,3399.5,3271.57,2469.22,802.35
L0004006,O002051,2024-08-13,C134,P015,S08,19,160.17,0.0293,3043.23,2954.1,2129.14,824.96
L0004007,O002052,2024-08-15,C131,P042,S03,11,559.21,0.0558,6151.31,5808.02,3643.2,2164.82
L0004008,O002052,2024-08-15,C131,P032,S03,11,415.18,0.048,4566.98,4347.88,3432.22,915.66
L0004009,O002053,2024-08-04,C112,P024,S10,33,63.13,0.0706,2083.29,1936.23,1525.26,410.97
L0004010,O002054,2024-08-07,C118,P006,S01,10,102.8,0.0215,1028.0,1005.89,770.4,235.49
L0004011,O002054,2024-08-07,C118,P049,S01,8,398.76,0.0243,3190.08,3112.51,2672.24,440.27
L0004012,O002055,2024-08-20,C121,P023,S01,21,60.37,0.0864,1267.77,1158.26,934.08,224.18
L0004013,O002055,2024-08-20,C121,P022,S01,15,79.63,0.0864,1194.45,1091.28,873.15,218.13
L0004014,O002056,2024-08-24,C176,P044,S08,12,848.28,0.0511,10179.36,9659.27,6503.16,3156.11
L0004015,O002056,2024-08-24,C176,P033,S08,17,566.71,0.0415,9634.07,9234.0,7152.41,2081.59
L0004016,O002057,2024-08-24,C103,P029,S02,4,210.7,0.0295,842.8,817.93,629.64,188.29
L0004017,O002057,2024-08-24,C103,P035,S02,5,287.19,0.0333,1435.95,1388.12,1139.05,249.07
L0004018,O002057,2024-08-24,C103,P015,S02,17,160.17,0.0129,2722.89,2687.63,1905.02,782.61
L0004019,O002057,2024-08-24,C103,P002,S02,3,111.25,0.0189,333.75,327.44,259.56,67.88
L0004020,O002058,2024-08-22,C098,P051,S12,10,83.67,0.0157,836.7,823.56,688.1,135.46
L0004021,O002059,2024-08-16,C109,P001,S12,5,165.91,0.02,829.55,812.98,661.55,151.43
L0004022,O002059,2024-08-16,C109,P019,S12,4,157.82,0.0411,631.28,605.35,440.72,164.63
L0004023,O002059,2024-08-16,C109,P044,S12,6,848.28,0.0132,5089.68,5022.41,3251.58,1770.83
L0004024,O002060,2024-08-14,C054,P002,S02,36,111.25,0.0839,4005.0,3668.86,3114.72,554.14
L0004025,O002061,2024-08-13,C138,P058,S11,39,372.04,0.0552,14509.56,13708.53,11758.11,1950.42
L0004026,O002061,2024-08-13,C138,P031,S11,27,644.45,0.0684,17400.15,16209.94,13154.4,3055.54
L0004027,O002062,2024-08-20,C165,P015,S01,25,160.17,0.0949,4004.25,3624.14,2801.5,822.64
L0004028,O002062,2024-08-20,C165,P045,S01,10,213.64,0.0688,2136.4,1989.39,1483.4,505.99
L0004029,O002063,2024-08-16,C015,P015,S13,5,160.17,0.024,800.85,781.66,560.3,221.36
L0004030,O002064,2024-08-30,C176,P006,S08,11,102.8,0.0566,1130.8,1066.76,847.44,219.32
L0004031,O002064,2024-08-30,C176,P035,S08,7,287.19,0.0426,2010.33,1924.73,1594.67,330.06
L0004032,O002065,2024-08-18,C030,P050,S02,12,390.75,0.0247,4689.0,4573.11,3803.4,769.71
L0004033,O002065,2024-08-18,C030,P026,S02,5,316.2,0.0059,1581.0,1571.73,1263.3,308.43
L0004034,O002066,2024-08-27,C134,P031,S09,13,644.45,0.0419,8377.85,8027.09,6333.6,1693.49
L0004035,O002066,2024-08-27,C134,P058,S09,13,372.04,0.0508,4836.52,4590.63,3919.37,671.26
L0004036,O002066,2024-08-27,C134,P019,S09,11,157.82,0.0422,1736.02,1662.68,1211.98,450.7
L0004037,O002067,2024-08-18,C105,P023,S02,19,60.37,0.0878,1147.03,1046.26,845.12,201.14
L0004038,O002067,2024-08-18,C105,P034,S02,34,241.4,0.082,8207.6,7534.21,6703.78,830.43
L0004039,O002067,2024-08-18,C105,P048,S02,17,194.47,0.053,3305.99,3130.87,2162.74,968.13
L0004040,O002067,2024-08-18,C105,P007,S02,23,73.98,0.0373,1701.54,1638.01,1327.33,310.68
L0004041,O002068,2024-08-08,C025,P007,S07,11,73.98,0.0868,813.78,743.15,634.81,108.34
L0004042,O002069,2024-08-15,C046,P039,S09,13,790.18,0.0587,10272.34,9669.56,6625.06,3044.5
L0004043,O002070,2024-08-16,C144,P054,S12,23,115.7,0.0391,2661.1,2557.11,2249.17,307.94
L0004044,O002071,2024-08-19,C150,P011,S14,3,190.87,0.0101,572.61,566.82,418.11,148.71
L0004045,O002071,2024-08-19,C150,P045,S14,7,213.64,0.0311,1495.48,1449.02,1038.38,410.64
L0004046,O002072,2024-08-07,C108,P016,S10,7,154.93,0.0589,1084.51,1020.65,745.08,275.57
L0004047,O002072,2024-08-07,C108,P005,S10,8,133.29,0.0217,1066.32,1043.15,849.84,193.31
L0004048,O002072,2024-08-07,C108,P031,S10,5,644.45,0.0226,3222.25,3149.57,2436.0,713.57
L0004049,O002073,2024-08-12,C076,P022,S05,2,79.63,0.0433,159.26,152.36,116.42,35.94
L0004050,O002073,2024-08-12,C076,P033,S05,3,566.71,0.0124,1700.13,1679.11,1262.19,416.92
L0004051,O002074,2024-08-19,C141,P055,S04,3,225.19,0.0195,675.57,662.41,542.94,119.47
L0004052,O002075,2024-08-30,C083,P052,S09,2,298.15,0.0208,596.3,583.9,499.12,84.78
L0004053,O002076,2024-08-23,C048,P057,S02,22,240.19,0.0636,5284.18,4948.17,4574.46,373.71
L0004054,O002076,2024-08-23,C048,P005,S02,8,133.29,0.0321,1066.32,1032.13,849.84,182.29
L0004055,O002077,2024-08-26,C010,P026,S12,20,316.2,0.0638,6324.0,5920.24,5053.2,867.04
L0004056,O002077,2024-08-26,C010,P015,S12,27,160.17,0.0874,4324.59,3946.76,3025.62,921.14
L0004057,O002078,2024-08-11,C060,P014,S06,6,62.06,0.0556,372.36,351.66,279.42,72.24
L0004058,O002079,2024-08-16,C154,P048,S09,32,194.47,0.0661,6223.04,5811.55,4071.04,1740.51
L0004059,O002079,2024-08-16,C154,P022,S09,23,79.63,0.059,1831.49,1723.44,1338.83,384.61
L0004060,O002080,2024-08-26,C149,P018,S07,63,99.21,0.0653,6250.23,5841.92,4404.96,1436.96
L0004061,O002081,2024-08-15,C124,P013,S03,21,174.44,0.0825,3663.24,3361.2,2660.7,700.5
L0004062,O002081,2024-08-15,C124,P022,S03,47,79.63,0.0783,3742.61,3449.52,2735.87,713.65
L0004063,O002081,2024-08-15,C124,P042,S03,44,559.21,0.0686,24605.24,22918.06,14572.8,8345.26
L0004064,O002082,2024-08-16,C169,P001,S01,9,165.91,0.0259,1493.19,1454.54,1190.79,263.75
L0004065,O002082,2024-08-16,C169,P046,S01,8,226.75,0.0223,1814.0,1773.59,1133.2,640.39
L0004066,O002083,2024-08-04,C177,P051,S03,44,83.67,0.0362,3681.48,3548.14,3027.64,520.5
L0004067,O002083,2024-08-04,C177,P054,S03,8,115.7,0.0556,925.6,874.17,782.32,91.85
L0004068,O002084,2024-08-01,C025,P020,S06,13,162.02,0.0692,2106.26,1960.59,1479.14,481.45
L0004069,O002084,2024-08-01,C025,P019,S06,10,157.82,0.0615,1578.2,1481.07,1101.8,379.27
L0004070,O002085,2024-08-09,C063,P039,S02,13,790.18,0.0589,10272.34,9667.44,6625.06,3042.38
L0004071,O002086,2024-08-23,C024,P033,S04,21,566.71,0.0631,11900.91,11150.45,8835.33,2315.12
L0004072,O002086,2024-08-23,C024,P028,S04,13,463.46,0.0648,6024.98,5634.7,4573.53,1061.17
L0004073,O002087,2024-08-07,C159,P005,S03,4,133.29,0.0217,533.16,521.59,424.92,96.67
L0004074,O002087,2024-08-07,C159,P058,S03,2,372.04,0.0351,744.08,717.95,602.98,114.97
L0004075,O002088,2024-08-02,C131,P005,S01,9,133.29,0.0516,1199.61,1137.71,956.07,181.64
L0004076,O002088,2024-08-02,C131,P043,S01,19,429.58,0.0593,8162.02,7677.91,5498.6,2179.31
L0004077,O002089,2024-08-13,C098,P060,S13,16,274.87,0.0371,4397.92,4234.87,3816.32,418.55
L0004078,O002089,2024-08-13,C098,P028,S13,12,463.46,0.0413,5561.52,5331.94,4221.72,1110.22
L0004079,O002090,2024-08-09,C024,P035,S04,40,287.19,0.0916,11487.6,10434.97,9112.4,1322.57
L0004080,O002090,2024-08-09,C024,P051,S04,8,83.67,0.0767,669.36,618.02,550.48,67.54
L0004081,O002091,2024-08-05,C072,P025,S06,5,456.91,0.0247,2284.55,2228.16,1790.0,438.16
L0004082,O002092,2024-08-07,C052,P035,S13,4,287.19,0.0155,1148.76,1130.98,911.24,219.74
L0004083,O002092,2024-08-07,C052,P039,S13,4,790.18,0.0432,3160.72,3024.15,2038.48,985.67
L0004084,O002093,2024-08-13,C112,P033,S11,18,566.71,0.0677,10200.78,9510.52,7573.14,1937.38
L0004085,O002093,2024-08-13,C112,P028,S11,27,463.46,0.0703,12513.42,11633.45,9498.87,2134.58
L0004086,O002093,2024-08-13,C112,P050,S11,19,390.75,0.0706,7424.25,6900.14,6022.05,878.09
L0004087,O002094,2024-08-27,C006,P049,S07,8,398.76,0.055,3190.08,3014.54,2672.24,342.3
L0004088,O002095,2024-08-12,C156,P059,S11,7,175.5,0.0165,1228.5,1208.26,1018.29,189.97
L0004089,O002095,2024-08-12,C156,P031,S11,4,644.45,0.0065,2577.8,2561.02,1948.8,612.22
L0004090,O002095,2024-08-12,C156,P054,S11,5,115.7,0.0114,578.5,571.91,488.95,82.96
L0004091,O002096,2024-08-09,C118,P034,S01,6,241.4,0,1448.4,1448.4,1183.02,265.38
L0004092,O002096,2024-08-09,C118,P013,S01,4,174.44,0.0159,697.76,686.7,506.8,179.9
L0004093,O002096,2024-08-09,C118,P001,S01,3,165.91,0.0141,497.73,490.71,396.93,93.78
L0004094,O002097,2024-08-17,C112,P035,S11,28,287.19,0.0609,8041.32,7551.32,6378.68,1172.64
L0004095,O002097,2024-08-17,C112,P040,S11,24,335.42,0.0678,8050.08,7504.68,5396.88,2107.8
L0004096,O002098,2024-08-01,C111,P017,S04,67,119.71,0.0526,8020.57,7599.06,5315.11,2283.95
L0004097,O002099,2024-08-03,C007,P017,S06,10,119.71,0.0179,1197.1,1175.69,793.3,382.39
L0004098,O002099,2024-08-03,C007,P051,S06,4,83.67,0.0367,334.68,322.38,275.24,47.14
L0004099,O002099,2024-08-03,C007,P046,S06,4,226.75,0.0422,907.0,868.76,566.6,302.16
L0004100,O002100,2024-08-14,C006,P043,S06,4,429.58,0.044,1718.32,1642.78,1157.6,485.18
L0004101,O002100,2024-08-14,C006,P019,S06,1,157.82,0.0506,157.82,149.83,110.18,39.65
L0004102,O002101,2024-08-11,C005,P059,S02,3,175.5,0.0234,526.5,514.2,436.41,77.79
L0004103,O002102,2024-08-14,C105,P015,S03,15,160.17,0.074,2402.55,2224.66,1680.9,543.76
L0004104,O002102,2024-08-14,C105,P032,S03,14,415.18,0.0472,5812.52,5538.16,4368.28,1169.88
